INDICADORA_GEOG1;INDICADORA_A00;INDICADORA_A01;INDICADORA_B00;INDICADORA_B01;INDICADORA_C00;INDICADORA_C01;INDICADORA_D00;INDICADORA_D01;INDICADORA_E00;INDICADORA_E01;INDICADORA_E02;V884;V878;V1883
76;9999;;;2;;9;;3;;;3;51,753490724048;3343,805372798841332937054690796532277111;195,176190243407
76;9999;;;2;;9;;4;9999;;;114,0421209742323;3156,944488399870530238045501293464061964;608,8221435769752
76;9999;;;2;;9;;4;;1;;90,2947340743123;3444,473854918425464890848355845334343927;503,9298877757199
76;9999;;;2;;9;;4;;6;;13,8446786983447;1022;55,3787147933788
76;9999;;;2;;9;;4;;11;;9,9027082015753;3520;49,5135410078765
76;9999;;;2;;9;;4;;;2;36,8166474757807;4549,350813647815384629481409054336060618;226,6143942470822
76;9999;;;2;;9;;4;;;3;53,4780865985316;2683,828362886749412385724788387384044501;277,3154935286377
76;9999;;;2;;9;;4;;;8;13,8446786983447;1022;55,3787147933788
76;9999;;;2;;9;;5;9999;;;21,3262724340501;1772,159557400415060559768857985412134598;167,4515537206843
76;9999;;;2;;9;;5;;1;;21,3262724340501;1772,159557400415060559768857985412134598;167,4515537206843
76;9999;;;2;;9;;5;;;2;12,2424490928833;1520;85,6971436501831
76;9999;;;2;;9;;5;;;3;9,0838233411668;2112;81,7544100705012
76;9999;;;2;;9;;6;9999;;;19,4920619518515;2960,173330445123640635712917963662511979;169,3216266323328
76;9999;;;2;;9;;6;;1;;6,6925655087604;4720;66,925655087604
76;9999;;;2;;9;;6;;11;;12,7994964430911;2040;102,3959715447288
76;9999;;;2;;9;;6;;;5;6,6925655087604;4720;66,925655087604
76;9999;;;2;;10;9999;;9999;;;400,8708144157087;4292,587959211307117111834669621748653611;1546,7284647738359
76;9999;;;2;;10;9999;;;1;;371,4101184305158;4429,318159378864876159567857406250618661;1395,4663907240009
76;9999;;;2;;10;9999;;;6;;8,5007006204408;1210;25,5021018613224
76;9999;;;2;;10;9999;;;11;;20,9599953647521;3119,933956569519719826215903294638868945;125,7599721885126
76;9999;;;2;;10;9999;;;;2;138,8213549125831;6317,707475580396750356340958393794830239;502,9971531696886
76;9999;;;2;;10;9999;;;;3;216,1426344405685;3419,873864174946600175326996249413932158;838,0980148963295
76;9999;;;2;;10;9999;;;;4;11,413293651474;1864,557518578374807487361506182190374107;34,239880954422
76;9999;;;2;;10;9999;;;;5;5,0328354258902;1510;20,1313417035608
76;9999;;;2;;10;9999;;;;7;8,5007006204408;1210;25,5021018613224
76;9999;;;2;;10;;1;9999;;;72,2549092398126;2013,662981300756353184449197442335141456;139,2100085172685
76;9999;;;2;;10;;1;;1;;72,2549092398126;2013,662981300756353184449197442335141456;139,2100085172685
76;9999;;;2;;10;;1;;;2;18,1892717084311;2909,062317583468429592044596445635192909;18,1892717084311
76;9999;;;2;;10;;1;;;3;54,0656375313815;1712,424291463023516507192345909720261725;121,0207368088374
76;9999;;;2;;10;;2;9999;;;61,7012057385442;4090,463967365984336819078180911107978224;196,069492825502
76;9999;;;2;;10;;2;;1;;47,7296018498846;5003,565080136177825884120902657540763713;137,7419713548668
76;9999;;;2;;10;;2;;6;;8,5007006204408;1210;25,5021018613224
76;9999;;;2;;10;;2;;11;;5,4709032682188;600;32,8254196093128
76;9999;;;2;;10;;2;;;2;19,2567267587223;4666,838565102941546574243878093948267823;66,2585010801503
76;9999;;;2;;10;;2;;;3;28,4728750911623;5231,299387671017374652837579158607086832;71,4834702747165
76;9999;;;2;;10;;2;;;7;8,5007006204408;1210;25,5021018613224
76;9999;;;2;;10;;3;9999;;;139,5585472745242;6164,458100025345823190764218584290688441;528,4087040987322
76;9999;;;2;;10;;3;;1;;124,0694551779909;6433,425186900524246688336616455040816728;435,4741515195324
76;9999;;;2;;10;;3;;11;;15,4890920965333;4010;92,9345525791998
76;9999;;;2;;10;;3;;;2;73,5391143131372;8599,122994732836964472330804646828548399;269,7117033356948
76;9999;;;2;;10;;3;;;3;39,1170472133797;3695,036736456180273168401238605984092476;131,5225672294156
76;9999;;;2;;10;;3;;;4;11,413293651474;1864,557518578374807487361506182190374107;34,239880954422
76;9999;;;2;;10;;4;9999;;;104,3986597183399;3823,965185772149389859047753703336577432;505,5020084575079
76;9999;;;2;;10;;4;;1;;104,3986597183399;3823,965185772149389859047753703336577432;505,5020084575079
76;9999;;;2;;10;;4;;;2;23,0625137027222;3707,125248542404059294623537493581014382;105,8741211792797
76;9999;;;2;;10;;4;;;3;76,3033105897275;4011,904981618274658762626826733505899515;379,4965455746674
76;9999;;;2;;10;;4;;;5;5,0328354258902;1510;20,1313417035608
76;9999;;;2;;10;;5;9999;;;10,8954171106474;1610;76,2679197745318
76;9999;;;2;;10;;5;;1;;10,8954171106474;1610;76,2679197745318
76;9999;;;2;;10;;5;;;3;10,8954171106474;1610;76,2679197745318
76;9999;;;2;;10;;6;9999;;;12,0620753338404;3799,375828383700756466361383175558873255;101,2703311002935
76;9999;;;2;;10;;6;;1;;12,0620753338404;3799,375828383700756466361383175558873255;101,2703311002935
76;9999;;;2;;10;;6;;;2;4,7737284295703;3432;42,9635558661327
76;9999;;;2;;10;;6;;;3;7,2883469042701;4040;58,3067752341608
76;9999;;;3;9999;;9999;;9999;;;204916,5867550375491;1499,457029456804702549395748130167036093;705170,3363054424902
76;9999;;;3;9999;;9999;;;1;;167972,0391338202386;1583,353437872876339469341154952093956897;573127,4413057556575
76;9999;;;3;9999;;9999;;;6;;7440,5270809457382;1377,245019698887805500871761469841386812;27664,3537380584718
76;9999;;;3;9999;;9999;;;11;;29504,0205402715723;1052,638975916044059967999036233492012588;104378,5412616283609
76;9999;;;3;9999;;9999;;;;2;55015,0560062699332;1786,912924836248339773753969658917724214;183571,2329984155864
76;9999;;;3;9999;;9999;;;;3;106303,513405613159;1492,780963551670497234113701301389532159;367173,3387764259359
76;9999;;;3;9999;;9999;;;;4;5785,4204235113746;1332,988018499219912584591229955289230951;19373,4733511267304
76;9999;;;3;9999;;9999;;;;5;868,0492984257718;1442,583636722310822423124200231109509686;3009,3961797874048
76;9999;;;3;9999;;9999;;;;7;1896,8374751288573;1192,223925541584406412737282970198587049;6833,0864493340752
76;9999;;;3;9999;;9999;;;;8;4906,3742445716385;1451,162962821014930975460920502008077677;18277,8743619067353
76;9999;;;3;9999;;9999;;;;9;370,1210233864844;1292,592734023483098517682819544277726959;1135,2896708006564
76;9999;;;3;9999;;9999;;;;10;267,194337858758;1450,665150919475137029919052043609646956;1418,1032560170049
76;9999;;;3;9999;;;1;9999;;;50146,2488975275673;1061,879410254328230486438566566198486254;110566,4046251696297
76;9999;;;3;9999;;;1;;1;;36150,3240584911769;1131,117037904347624202007092210451055279;76108,6248068904304
76;9999;;;3;9999;;;1;;6;;2514,6838987648496;914,573079206705641815018641575617914104;6468,7727052093566
76;9999;;;3;9999;;;1;;11;;11481,2409402715408;876,138702537124566223248962284044358552;27989,0071130698427
76;9999;;;3;9999;;;1;;;2;13057,8988284094067;1245,86692941317538200869715992032802756;27603,5823325108371
76;9999;;;3;9999;;;1;;;3;21520,0335423210417;1062,110085025355677181049779903412037669;44917,7731369449615
76;9999;;;3;9999;;;1;;;4;1378,3906155241451;1108,117293500366929722980467030860791816;3158,8887776521251
76;9999;;;3;9999;;;1;;;5;194,0010722365834;1225,663415151060104389272070100886298868;428,3805597825067
76;9999;;;3;9999;;;1;;;7;811,3278336389882;883,776694429281533873722492368619427483;2203,6007800723402
76;9999;;;3;9999;;;1;;;8;1413,9998014068983;859,819595303008274231375191211444610404;3542,4128208050775
76;9999;;;3;9999;;;1;;;9;234,2171126570677;1309,235837254595239213558366047128937384;589,8237830917667
76;9999;;;3;9999;;;1;;;10;55,1391510618954;1095,399364274101231419192410866400863743;132,9353212401722
76;9999;;;3;9999;;;2;9999;;;101948,916582407989;1468,418397956597190957837361715517979359;351313,7105565492249
76;9999;;;3;9999;;;2;;1;;85533,5424146686935;1541,918392514636414646964325536981028898;287515,8345912332253
76;9999;;;3;9999;;;2;;6;;3291,1653486564441;1202,12787938886665688413381939924519728;12866,7617134988019
76;9999;;;3;9999;;;2;;11;;13124,2088190828514;1056,179546136790485537854525108383906734;50931,1142518171977
76;9999;;;3;9999;;;2;;;2;28561,1353036157114;1714,809949576856352575786275198567131216;95771,8307800172306
76;9999;;;3;9999;;;2;;;3;53546,3559916904067;1467,9690114217009908726074661057865479;180496,1443604320617
76;9999;;;3;9999;;;2;;;4;2983,4549871967421;1274,776411631231738287059680791072540347;9842,9667347827172
76;9999;;;3;9999;;;2;;;5;442,5961321658333;1132,395623537438934606931512735516505529;1404,8927160012158
76;9999;;;3;9999;;;2;;;7;789,9219390216177;1319,68393679508626378276203780108376645;3187,2823823235366
76;9999;;;3;9999;;;2;;;8;2289,7103571374678;1155,646390977383133247712907521835545233;8642,7176161080359
76;9999;;;3;9999;;;2;;;9;83,6859639898291;711,624203010290410305811411029206490116;342,2545190203593
76;9999;;;3;9999;;;2;;;10;127,8470885075295;1629,335962551128663911429447414274842682;694,5071960468701
76;9999;;;3;9999;;;3;9999;;;45049,03929585655;1884,450177244830880262636244738391572054;199878,9824614504155
76;9999;;;3;9999;;;3;;1;;39594,4786379119578;1908,246925021835404411472969097421148002;172784,1731648054916
76;9999;;;3;9999;;;3;;6;;1423,5465664338325;2586,874028703088319376176582820849481529;7033,1409134985452
76;9999;;;3;9999;;;3;;11;;4031,0140915107597;1402,647623509493432011567281696659665353;20061,6683831463787
76;9999;;;3;9999;;;3;;;2;11813,8183655868485;2298,561972936519180987523429171686216023;51021,2470349810061
76;9999;;;3;9999;;;3;;;3;26299,5133793970836;1753,186004578180970202828155488221296562;115185,4747541789831
76;9999;;;3;9999;;;3;;;4;1270,4830960450544;1589,751759235307898530834717864229151686;5548,9056179520864
76;9999;;;3;9999;;;3;;;5;210,6637968829713;1298,547455124844116246365979186072917258;1028,545757693416
76;9999;;;3;9999;;;3;;;7;285,9242860101232;1707,224979015598592042752508029460665719;1355,2325388150446
76;9999;;;3;9999;;;3;;;8;1020,2165294621694;2925,251045694246214630891991293908380619;5055,2189138714348
76;9999;;;3;9999;;;3;;;9;52,2179467395876;2149,018824543153049361771904813061493684;203,2113686885304
76;9999;;;3;9999;;;3;;;10;65,1878042219523;1500,153888821908115236297934420963620281;419,4780921235354
76;9999;;;3;9999;;;4;9999;;;7055,5202275936795;2511,466047952425684043698780272773063935;38382,1653038262064
76;9999;;;3;9999;;;4;;1;;6100,3640188742247;2640,87531408561015060168851906917205132;32587,7720222547008
76;9999;;;3;9999;;;4;;6;;191,436779201493;1476,174282301726458405248401701071682762;1185,7786806826731
76;9999;;;3;9999;;;4;;11;;763,7194295179618;1737,293378218225848343589733115755581195;4608,6146008888325
76;9999;;;3;9999;;;4;;;2;1405,0501698663786;3813,568300656525900871814356643758176176;7806,8619423697746
76;9999;;;3;9999;;;4;;;3;4532,7185487776706;2242,770795409615916653496736000411645505;23881,7752028235474
76;9999;;;3;9999;;;4;;;4;141,8070030897917;2443,421880009581569654523017964436957516;751,5577307511125
76;9999;;;3;9999;;;4;;;5;20,7882971403838;11530,6624217278044334583178205638587298;147,5771463102663
76;9999;;;3;9999;;;4;;;7;9,6634164581282;1432;86,9707481231538
76;9999;;;3;9999;;;4;;;8;162,753068675984;1521,590427607269129847234489793747179324;927,6252859530921
76;9999;;;3;9999;;;4;;;10;19,0202940673808;1110;171,1826466064272
76;9999;;;3;9999;;;5;9999;;;663,1099573574857;2323,765232451169116650032586550319958134;4614,5223695967153
76;9999;;;3;9999;;;5;;1;;551,0054953034081;2500,672413313562192794678737010295758109;3785,049446062511
76;9999;;;3;9999;;;5;;6;;8,267202165619;910;41,336010828095
76;9999;;;3;9999;;;5;;11;;103,8372598884586;1497,578698690847014473949362495163830612;788,1369127061093
76;9999;;;3;9999;;;5;;;2;165,4506379931146;3051,410194499919013024354384008346281963;1285,7920029474242
76;9999;;;3;9999;;;5;;;3;374,2701356546522;2292,552576806451024947496444849564520789;2428,1029531263976
76;9999;;;3;9999;;;5;;;4;11,2847216556413;1328,567488984980876722734882888674148658;71,1544899886892
76;9999;;;3;9999;;;5;;;8;8,267202165619;910;41,336010828095
76;9999;;;3;9999;;;6;9999;;;53,7517942942776;2928,293740707916602550084211168976770139;414,5509888502984
76;9999;;;3;9999;;;6;;1;;42,3245085707776;3281,522800895001375086823528610021284038;345,9872745092984
76;9999;;;3;9999;;;6;;6;;11,4272857235;1620;68,563714341
76;9999;;;3;9999;;;6;;;2;11,7027007984734;3750;81,9189055893138
76;9999;;;3;9999;;;6;;;3;30,6218077723042;3102,48541248218424867208782214263685322;264,0683689199846
76;9999;;;3;9999;;;6;;;8;11,4272857235;1620;68,563714341
76;9999;;;3;;1;9999;;9999;;;3099,3493468870423;924,531619010399970655741331235397528284;8748,338402117897
76;9999;;;3;;1;9999;;;1;;757,4824840754007;1011,716212969708757174027117058654432932;1950,8208695143025
76;9999;;;3;;1;9999;;;6;;402,4034420308896;1031,44458209187214267668939636349863832;1216,3338924738834
76;9999;;;3;;1;9999;;;11;;1939,463420780752;868,298051530584470560106317159235657389;5581,1836401297111
76;9999;;;3;;1;9999;;;;2;253,9430166918834;1125,548640639583121470476098206197557149;671,179858300372
76;9999;;;3;;1;9999;;;;3;437,5067392282985;898,066878639513446001838704358675550716;1115,2313605650826
76;9999;;;3;;1;9999;;;;4;66,0327281552188;1326,944739489051760366416674744033647167;164,4096506488479
76;9999;;;3;;1;9999;;;;7;164,4031203920988;819,633914889236344983162705280264042768;579,4259970643596
76;9999;;;3;;1;9999;;;;8;192,2915496526694;903,45268024760312401667229593076346074;471,1820625696817
76;9999;;;3;;1;9999;;;;9;40,5487091007501;2615,722104399398175896307668849072672886;145,0855812983569
76;9999;;;3;;1;9999;;;;10;5,1600628853713;100;20,6402515414852
76;9999;;;3;;1;;1;9999;;;3099,3493468870423;924,531619010399970655741331235397528284;8748,338402117897
76;9999;;;3;;1;;1;;1;;757,4824840754007;1011,716212969708757174027117058654432932;1950,8208695143025
76;9999;;;3;;1;;1;;6;;402,4034420308896;1031,44458209187214267668939636349863832;1216,3338924738834
76;9999;;;3;;1;;1;;11;;1939,463420780752;868,298051530584470560106317159235657389;5581,1836401297111
76;9999;;;3;;1;;1;;;2;253,9430166918834;1125,548640639583121470476098206197557149;671,179858300372
76;9999;;;3;;1;;1;;;3;437,5067392282985;898,066878639513446001838704358675550716;1115,2313605650826
76;9999;;;3;;1;;1;;;4;66,0327281552188;1326,944739489051760366416674744033647167;164,4096506488479
76;9999;;;3;;1;;1;;;7;164,4031203920988;819,633914889236344983162705280264042768;579,4259970643596
76;9999;;;3;;1;;1;;;8;192,2915496526694;903,45268024760312401667229593076346074;471,1820625696817
76;9999;;;3;;1;;1;;;9;40,5487091007501;2615,722104399398175896307668849072672886;145,0855812983569
76;9999;;;3;;1;;1;;;10;5,1600628853713;100;20,6402515414852
76;9999;;;3;;2;9999;;9999;;;9022,6356127828081;923,322207168068010737587825334836239186;26083,7186485826691
76;9999;;;3;;2;9999;;;1;;4418,9795294675159;1008,743418771314509772206732207468430344;11951,6170124852046
76;9999;;;3;;2;9999;;;6;;816,2268192591723;879,552920054445822782714948850524558005;2718,2375239430935
76;9999;;;3;;2;9999;;;11;;3787,4292640561199;833,089784163269109128828802840078874267;11413,864112154371
76;9999;;;3;;2;9999;;;;2;1688,1291390834923;1070,864130481576038454125107619848181696;4845,3942410970196
76;9999;;;3;;2;9999;;;;3;2505,2411230644972;932,839543033104255340409110880804651989;6404,374737326756
76;9999;;;3;;2;9999;;;;4;188,0376875705791;1173,461475609702692003140236080818452756;568,5363409438477
76;9999;;;3;;2;9999;;;;5;37,5715797489473;2454,424573904442166793617621813829674556;133,3116931175813
76;9999;;;3;;2;9999;;;;7;302,3949084032236;1010,722548882596743455691270289246158554;1032,7117227144742
76;9999;;;3;;2;9999;;;;8;412,2338254763406;862,794985928146978540625363175308067284;1352,7141148669976
76;9999;;;3;;2;9999;;;;9;83,1117282620772;529,48145740548467709937773382465302342;223,1180976671707
76;9999;;;3;;2;9999;;;;10;18,4863571175309;681,471908011897970305583779530572917442;109,693588694451
76;9999;;;3;;2;;1;9999;;;8473,3114267486313;911,267760154262434018039633125118038828;23551,9633866705427
76;9999;;;3;;2;;1;;1;;4306,7458496227085;1009,854228375027320988759209108387588077;11468,853860718105
76;9999;;;3;;2;;1;;6;;736,0611089621499;879,351010567019868434677423939592200304;2242,8869524427235
76;9999;;;3;;2;;1;;11;;3430,5044681637729;794,347876077335788570083300539251944396;9840,2225735097142
76;9999;;;3;;2;;1;;;2;1636,4207871398191;1056,949752268825628583603321432573753318;4591,6008983352689
76;9999;;;3;;2;;1;;;3;2444,715795163363;943,545002173116903803533164166407086065;6175,4049283214071
76;9999;;;3;;2;;1;;;4;188,0376875705791;1173,461475609702692003140236080818452756;568,5363409438477
76;9999;;;3;;2;;1;;;5;37,5715797489473;2454,424573904442166793617621813829674556;133,3116931175813
76;9999;;;3;;2;;1;;;7;265,9777782122393;1031,497942303326554875203086785225002906;788,9182202543365
76;9999;;;3;;2;;1;;;8;381,5337191610849;852,85367156005236539032116510346141687;1192,7854512339768
76;9999;;;3;;2;;1;;;9;83,1117282620772;529,48145740548467709937773382465302342;223,1180976671707
76;9999;;;3;;2;;1;;;10;5,4378833267485;644;38,0651832872395
76;9999;;;3;;2;;2;9999;;;549,3241860341768;1109,261742003805046726787223017025393519;2531,7552619121264
76;9999;;;3;;2;;2;;1;;112,2336798448074;966,11829361168061666658444479491871876;482,7631517670996
76;9999;;;3;;2;;2;;6;;80,1657102970224;881,406801479235585243539866428666375907;475,35057150037
76;9999;;;3;;2;;2;;11;;356,924795892347;1205,449144800320677314861929275927445714;1573,6415386446568
76;9999;;;3;;2;;2;;;2;51,7083519436732;1511,21422657966260649164258229180178483;253,7933427617507
76;9999;;;3;;2;;2;;;3;60,5253279011342;500,428749706787161612098626917138233915;228,9698090053489
76;9999;;;3;;2;;2;;;7;36,4171301909843;858,986457802611082946096635053278400082;243,7935024601377
76;9999;;;3;;2;;2;;;8;30,7001063152557;986,343308701343766534284277083526559454;159,9286636330208
76;9999;;;3;;2;;2;;;10;13,0484737907824;697,088130036522612125308542178031887406;71,6284054072115
76;9999;;;3;;3;9999;;9999;;;16858,410094723684;1065,14398036705673662633152650434687519;51262,7839808248943
76;9999;;;3;;3;9999;;;1;;10949,8226292849346;1090,251187167509626761178882973726587426;31847,5679711067318
76;9999;;;3;;3;9999;;;6;;1091,8565483151185;821,400052194565251489911740492100109843;3950,0775225223336
76;9999;;;3;;3;9999;;;11;;4816,7309171236309;1063,319909800167433738231070053409863003;15465,1384871958289
76;9999;;;3;;3;9999;;;;2;3833,8826816869131;1181,269167279467120311092971089021741206;10829,8224444577051
76;9999;;;3;;3;9999;;;;3;6543,9165874676789;1050,535710278089625625972904808029023926;19268,7032967066134
76;9999;;;3;;3;9999;;;;4;501,2561718150566;919,175545456017243561223181273547936091;1511,1854012507956
76;9999;;;3;;3;9999;;;;5;70,767188315286;1043,552024729934236344080173992787989011;237,8568286916177
76;9999;;;3;;3;9999;;;;7;320,9122024691141;842,203445369808770339131547046165634817;1234,8801037642244
76;9999;;;3;;3;9999;;;;8;664,8356973757237;790,797943966953326425165793208346535373;2322,9795195826409
76;9999;;;3;;3;9999;;;;9;71,9888118573058;1044,319490188545222789095474026043760658;140,8427521503572
76;9999;;;3;;3;9999;;;;10;34,1198366129749;751,692970472869186525106910733429196549;251,3751470251111
76;9999;;;3;;3;;1;9999;;;10721,1741989068367;1039,248253986540526078492857346884757358;26580,5519832670545
76;9999;;;3;;3;;1;;1;;7471,1320994742209;1096,898880062549418668463267709190661383;18443,5476258773735
76;9999;;;3;;3;;1;;6;;528,2352366641631;738,868933651537626188004713915626799253;1362,7306574577634
76;9999;;;3;;3;;1;;11;;2721,8068627684527;939,298288621118486144709492727476781414;6774,2736999319176
76;9999;;;3;;3;;1;;;2;2823,49177319129;1117,84831921771182232406805936446021333;6824,2648632740253
76;9999;;;3;;3;;1;;;3;4285,919421557539;1094,797757129512423814598070283886656975;10642,6112953989742
76;9999;;;3;;3;;1;;;4;332,5219606503919;951,072752150494619936111041207548702341;914,5006708772905
76;9999;;;3;;3;;1;;;5;29,198944075;1040,22095533461430488390015521477380685;62,1707963270835
76;9999;;;3;;3;;1;;;7;156,9989129192066;631,144170066908577831260344408576570909;421,226128755092
76;9999;;;3;;3;;1;;;8;307,6125834620267;712,179485476613272083029330186001632355;825,7569912754422
76;9999;;;3;;3;;1;;;9;63,6237402829298;1133,732246776654917895904569751720022449;115,7475374272292
76;9999;;;3;;3;;2;9999;;;5942,9426562517373;1076,582282433081365238140145102325002621;23690,818770986848
76;9999;;;3;;3;;2;;1;;3421,2238670669145;1083,506623661872850172940059513241669545;13144,3288714362262
76;9999;;;3;;3;;2;;6;;506,7081590139764;870,484126679512830287535308620853076717;2250,3690572765716
76;9999;;;3;;3;;2;;11;;2015,0106301708464;1116,652490695736413764526859274891338111;8296,1208422740502
76;9999;;;3;;3;;2;;;2;987,1894432515014;1379,9771085904566071433850783837734497;3908,3220773207365
76;9999;;;3;;3;;2;;;3;2229,3101832902891;969,961001760811226135127600543211321461;8530,5746099353708
76;9999;;;3;;3;;2;;;4;168,7342111646647;856,316202136672784572569085768820664723;596,6847303735051
76;9999;;;3;;3;;2;;;5;35,9900293604593;1049,904949910752661206108871668562434183;108,7474538066138
76;9999;;;3;;3;;2;;;7;144,4328386254596;1045,732938176829692158339860873755135614;705,1896714344128
76;9999;;;3;;3;;2;;;8;336,2369488233577;823,969448805962197708430361459982996807;1392,8207952624327
76;9999;;;3;;3;;2;;;9;8,365071574376;364,256689462650554095790142208768016278;25,095214723128
76;9999;;;3;;3;;2;;;10;17,6732999907831;562,839193124653848410349060753415958426;127,2633758565981
76;9999;;;3;;3;;3;9999;;;194,29323956511;2144,210965604148988053255756167741069117;991,4132265709918
76;9999;;;3;;3;;3;;1;;57,4666627437992;627,528473379597609532880154193249776978;259,6914737931321
76;9999;;;3;;3;;3;;6;;56,913152636979;1150,402102669545458379384847055348814761;336,9778077879986
76;9999;;;3;;3;;3;;11;;79,9134241843318;3942,650692661309583612560689371114739358;394,7439449898611
76;9999;;;3;;3;;3;;;2;23,2014652441217;444,499354623008844507371485543038356315;97,2355038629433
76;9999;;;3;;3;;3;;;3;28,6869826198508;699,242297557376808240822945769593483426;95,5173913722684
76;9999;;;3;;3;;3;;;5;5,5782148798267;1020;66,9385785579204
76;9999;;;3;;3;;3;;;7;19,4804509244479;1034,177153188832214173992703171754807386;108,4643035747196
76;9999;;;3;;3;;3;;;8;20,9861650903393;1411,708981928169914269542799450470925851;104,401733044766
76;9999;;;3;;3;;3;;;10;16,4465366221918;954,633537118612174612567508190923575467;124,111771168513
76;9999;;;3;;4;9999;;9999;;;40769,5052178381348;1147,412309655903649114648786350269325673;135452,0443024368688
76;9999;;;3;;4;9999;;;1;;29480,1400084877701;1201,37956832303595751027058414985325351;94556,7720207552751
76;9999;;;3;;4;9999;;;6;;2196,8767833776506;1209,287742655772058115196572128169805242;8282,5170841324744
76;9999;;;3;;4;9999;;;11;;9092,4884259727141;957,486850013050971393204730541862978991;32612,7551975491193
76;9999;;;3;;4;9999;;;;2;9043,5574391574613;1385,801999796141831113934032070719454762;28638,4917666614828
76;9999;;;3;;4;9999;;;;3;19044,3388105345313;1119,95544405576483639795078553876641776;61632,1104694300853
76;9999;;;3;;4;9999;;;;4;1188,756135767863;1120,357475663662128704364925836265177258;3560,9425615536163
76;9999;;;3;;4;9999;;;;5;203,4876230279145;1098,912734678355277990647380025320133158;725,2272231100907
76;9999;;;3;;4;9999;;;;7;472,7016660199847;1480,494869958403933512564106152169686044;1649,2578635982026
76;9999;;;3;;4;9999;;;;8;1580,7611172336394;1116,618383830444006406367952564979516373;6006,5889370830912
76;9999;;;3;;4;9999;;;;9;79,9512993873744;905,77168650347002746922473631260887088;307,1234568761696
76;9999;;;3;;4;9999;;;;10;63,4627007366521;1879,832186210053429506987569729552037415;319,546826575011
76;9999;;;3;;4;;1;9999;;;11782,6640364569785;965,179068686477581398151010182044458031;24211,0533148798133
76;9999;;;3;;4;;1;;1;;9184,3256330464657;990,758428468287539211026261713262384828;19529,0600225410964
76;9999;;;3;;4;;1;;6;;449,0534446646255;1003,401776215556508640979597221916896615;914,8766643689752
76;9999;;;3;;4;;1;;11;;2149,2849587458873;847,887405161119166898467057351384037581;3767,1166279697417
76;9999;;;3;;4;;1;;;2;3190,5097931481093;1024,693076878364475645005253355557157956;6945,8323671319894
76;9999;;;3;;4;;1;;;3;5550,7202673586911;961,62166416499151199197489897087896833;11697,1051786172051
76;9999;;;3;;4;;1;;;4;406,9994673382659;1089,62244738435525610977869750452329238;816,6097690162966
76;9999;;;3;;4;;1;;;5;36,0961052013994;1357,102579800649064205048130775933566533;69,5127077756053
76;9999;;;3;;4;;1;;;7;108,9684960849804;1191,37423707944610507695580392445046686;217,0496088506269
76;9999;;;3;;4;;1;;;8;303,0680686496739;894,099020737364401621406031721741202665;606,9832154754787
76;9999;;;3;;4;;1;;;9;19,7660109240855;1394,918906185095156710598120890790815019;48,203470609158
76;9999;;;3;;4;;1;;;10;17,2508690058857;1287,698571090908667854949153785013715284;42,6403694337116
76;9999;;;3;;4;;2;9999;;;26213,1545457744061;1210,566156806074385917287143453641845557;96862,7164572383941
76;9999;;;3;;4;;2;;1;;18597,8939836431799;1282,617625902087780233049507416287396154;66775,6435202353842
76;9999;;;3;;4;;2;;6;;1447,7901112204408;1300,91787974024282657623227757719785651;5629,9771712648047
76;9999;;;3;;4;;2;;11;;6167,4704509107854;972,086552190860631870271242735793287518;24457,0957657382052
76;9999;;;3;;4;;2;;;2;5476,0904260490738;1590,576422698413475951571621612197198687;19884,107969786085
76;9999;;;3;;4;;2;;;3;12272,0683338704155;1162,58338515870278615367575748966091083;43971,9515958539016
76;9999;;;3;;4;;2;;;4;700,3858901682984;1023,607760212002308511292754171908071337;2385,0599295798204
76;9999;;;3;;4;;2;;;5;149,3493335553922;1068,790367065930949262726637291951447254;534,5240250155772
76;9999;;;3;;4;;2;;;7;330,8564934847319;1552,306192099086652115498119770663158656;1234,0631837730679
76;9999;;;3;;4;;2;;;8;1022,6786557044613;1202,488890153557343002204142535977116765;3924,0696229129186
76;9999;;;3;;4;;2;;;9;56,9140004478346;776,458920398530109760207114375752029665;239,2922581742858
76;9999;;;3;;4;;2;;;10;37,340961583413;2568,60962259671707035021149658606965531;232,5521064045324
76;9999;;;3;;4;;3;9999;;;2676,2640859360039;1334,892525141608832742156714433095125917;13840,5395524298142
76;9999;;;3;;4;;3;;1;;1662,6116784830924;1455,858664976297815391504994137158293658;8068,8934610154334
76;9999;;;3;;4;;3;;6;;291,6788242104596;1078,732466637774327300499093434591881773;1693,0043950254465
76;9999;;;3;;4;;3;;11;;721,9735832424519;1159,812362861428554485984856665620476214;4078,6416963889343
76;9999;;;3;;4;;3;;;2;361,6011429977184;1438,722934507649026837762656130854761364;1715,9615565999092
76;9999;;;3;;4;;3;;;3;1201,5975729529524;1426,303007258931162525172052558747374118;5872,4685511391167
76;9999;;;3;;4;;3;;;4;81,3707782612987;2106,845222661445631223456121319517259527;359,2728629574993
76;9999;;;3;;4;;3;;;5;18,0421842711229;831,711590349216351019834970316475285164;121,1904903189082
76;9999;;;3;;4;;3;;;7;32,8766764502724;1716,096492516112872335020070241191929632;198,1450709745078
76;9999;;;3;;4;;3;;;8;246,6599895973795;1039,482148363950767675649545177366859149;1430,8772452214459
76;9999;;;3;;4;;3;;;9;3,2712880154543;200;19,6277280927258
76;9999;;;3;;4;;3;;;10;8,8708701473534;132;44,354350736767
